Feature,Importance
CustomerID_CUS0x574d,0.0
CustomerID_CUS0x574a,0.0
CustomerID_CUS0x5749,0.0
CustomerID_CUS0x5746,0.0
CustomerID_CUS0x5899,0.0
CustomerID_CUS0x589a,0.0
CustomerID_CUS0x589c,0.0
CustomerID_CUS0x59e6,0.0
CustomerID_CUS0x5a2d,0.0
CustomerID_CUS0x5a26,0.0
CustomerID_CUS0x5a2,0.0
CustomerID_CUS0x5a1b,0.0
CustomerID_CUS0x5a1a,0.0
CustomerID_CUS0x5a0f,0.0
CustomerID_CUS0x5a0c,0.0
CustomerID_CUS0x5a04,0.0
CustomerID_CUS0x59f1,0.0
CustomerID_CUS0x59eb,0.0
CustomerID_CUS0x59e9,0.0
CustomerID_CUS0x59dc,0.0
CustomerID_CUS0x599f,0.0
CustomerID_CUS0x59d8,0.0
CustomerID_CUS0x59d0,0.0
CustomerID_CUS0x59d,0.0
CustomerID_CUS0x59cf,0.0
CustomerID_CUS0x59cd,0.0
CustomerID_CUS0x59c7,0.0
CustomerID_CUS0x59c1,0.0
CustomerID_CUS0x59b6,0.0
CustomerID_CUS0x59b5,0.0
CustomerID_CUS0x59a5,0.0
CustomerID_CUS0x59a2,0.0
CustomerID_CUS0x5a2f,0.0
CustomerID_CUS0x5a3d,0.0
CustomerID_CUS0x5a3f,0.0
CustomerID_CUS0x5a42,0.0
CustomerID_CUS0x5aa1,0.0
CustomerID_CUS0x5a9e,0.0
CustomerID_CUS0x5a95,0.0
CustomerID_CUS0x5a8b,0.0
CustomerID_CUS0x5a89,0.0
CustomerID_CUS0x5a88,0.0
CustomerID_CUS0x5a82,0.0
CustomerID_CUS0x5a81,0.0
CustomerID_CUS0x5a7d,0.0
CustomerID_CUS0x5a77,0.0
CustomerID_CUS0x5a72,0.0
CustomerID_CUS0x5a6d,0.0
CustomerID_CUS0x5a6b,0.0
CustomerID_CUS0x5a67,0.0
CustomerID_CUS0x5a61,0.0
CustomerID_CUS0x5a5e,0.0
CustomerID_CUS0x5a5a,0.0
CustomerID_CUS0x5a58,0.0
CustomerID_CUS0x5a54,0.0
CustomerID_CUS0x5a53,0.0
CustomerID_CUS0x5a4f,0.0
CustomerID_CUS0x5a4d,0.0
CustomerID_CUS0x5a48,0.0
CustomerID_CUS0x59a1,0.0
CustomerID_CUS0x5999,0.0
CustomerID_CUS0x589f,0.0
CustomerID_CUS0x58d8,0.0
CustomerID_CUS0x590,0.0
CustomerID_CUS0x58fb,0.0
CustomerID_CUS0x58f7,0.0
CustomerID_CUS0x58f4,0.0
CustomerID_CUS0x58f,0.0
CustomerID_CUS0x58ef,0.0
CustomerID_CUS0x58ed,0.0
CustomerID_CUS0x58ec,0.0
CustomerID_CUS0x58ea,0.0
CustomerID_CUS0x58e5,0.0
CustomerID_CUS0x58e3,0.0
CustomerID_CUS0x58d7,0.0
CustomerID_CUS0x5998,0.0
CustomerID_CUS0x58d6,0.0
CustomerID_CUS0x58d4,0.0
CustomerID_CUS0x58d0,0.0
CustomerID_CUS0x58cd,0.0
CustomerID_CUS0x58c5,0.0
CustomerID_CUS0x58ba,0.0
CustomerID_CUS0x58b5,0.0
CustomerID_CUS0x58b2,0.0
CustomerID_CUS0x58b0,0.0
CustomerID_CUS0x58ad,0.0
CustomerID_CUS0x58a3,0.0
CustomerID_CUS0x5909,0.0
CustomerID_CUS0x591,0.0
CustomerID_CUS0x5911,0.0
CustomerID_CUS0x5915,0.0
CustomerID_CUS0x5993,0.0
CustomerID_CUS0x598f,0.0
CustomerID_CUS0x598d,0.0
CustomerID_CUS0x5984,0.0
CustomerID_CUS0x5983,0.0
CustomerID_CUS0x5981,0.0
CustomerID_CUS0x597c,0.0
CustomerID_CUS0x5978,0.0
CustomerID_CUS0x5975,0.0
CustomerID_CUS0x5974,0.0
CustomerID_CUS0x596a,0.0
CustomerID_CUS0x5964,0.0
CustomerID_CUS0x5959,0.0
CustomerID_CUS0x5953,0.0
CustomerID_CUS0x5952,0.0
CustomerID_CUS0x594e,0.0
CustomerID_CUS0x5946,0.0
CustomerID_CUS0x593c,0.0
CustomerID_CUS0x5937,0.0
CustomerID_CUS0x5933,0.0
CustomerID_CUS0x592a,0.0
CustomerID_CUS0x5923,0.0
CustomerID_CUS0x591b,0.0
CustomerID_CUS0x56c5,0.0
CustomerID_CUS0x56c3,0.0
CustomerID_CUS0x56c,0.0
CustomerID_CUS0x5447,0.0
CustomerID_CUS0x5478,0.0
CustomerID_CUS0x5474,0.0
CustomerID_CUS0x5471,0.0
CustomerID_CUS0x5470,0.0
CustomerID_CUS0x5465,0.0
CustomerID_CUS0x545e,0.0
CustomerID_CUS0x5454,0.0
CustomerID_CUS0x5451,0.0
CustomerID_CUS0x544f,0.0
CustomerID_CUS0x544d,0.0
CustomerID_CUS0x544a,0.0
CustomerID_CUS0x5446,0.0
CustomerID_CUS0x5418,0.0
CustomerID_CUS0x543f,0.0
CustomerID_CUS0x543d,0.0
CustomerID_CUS0x5436,0.0
CustomerID_CUS0x5435,0.0
CustomerID_CUS0x5430,0.0
CustomerID_CUS0x543,0.0
CustomerID_CUS0x542d,0.0
CustomerID_CUS0x542c,0.0
CustomerID_CUS0x5426,0.0
CustomerID_CUS0x5421,0.0
CustomerID_CUS0x541c,0.0
CustomerID_CUS0x5480,0.0
CustomerID_CUS0x5487,0.0
CustomerID_CUS0x5488,0.0
CustomerID_CUS0x548b,0.0
CustomerID_CUS0x5502,0.0
CustomerID_CUS0x5501,0.0
CustomerID_CUS0x54fd,0.0
CustomerID_CUS0x54e8,0.0
CustomerID_CUS0x54d6,0.0
CustomerID_CUS0x54d4,0.0
CustomerID_CUS0x54d0,0.0
CustomerID_CUS0x54c7,0.0
CustomerID_CUS0x54c6,0.0
CustomerID_CUS0x54c0,0.0
CustomerID_CUS0x54be,0.0
CustomerID_CUS0x54bc,0.0
CustomerID_CUS0x54b7,0.0
CustomerID_CUS0x54b3,0.0
CustomerID_CUS0x54b2,0.0
CustomerID_CUS0x54b,0.0
CustomerID_CUS0x54a8,0.0
CustomerID_CUS0x54a7,0.0
CustomerID_CUS0x54a4,0.0
CustomerID_CUS0x54a3,0.0
CustomerID_CUS0x549d,0.0
CustomerID_CUS0x5499,0.0
CustomerID_CUS0x5495,0.0
CustomerID_CUS0x541a,0.0
CustomerID_CUS0x5417,0.0
CustomerID_CUS0x5507,0.0
CustomerID_CUS0x5369,0.0
CustomerID_CUS0x5386,0.0
CustomerID_CUS0x5385,0.0
CustomerID_CUS0x5382,0.0
CustomerID_CUS0x537e,0.0
CustomerID_CUS0x5379,0.0
CustomerID_CUS0x5376,0.0
CustomerID_CUS0x5375,0.0
CustomerID_CUS0x5371,0.0
CustomerID_CUS0x537,0.0
CustomerID_CUS0x536e,0.0
CustomerID_CUS0x536b,0.0
CustomerID_CUS0x5360,0.0
CustomerID_CUS0x5413,0.0
CustomerID_CUS0x535d,0.0
CustomerID_CUS0x535b,0.0
CustomerID_CUS0x535a,0.0
CustomerID_CUS0x5357,0.0
CustomerID_CUS0x5353,0.0
CustomerID_CUS0x5352,0.0
CustomerID_CUS0x534a,0.0
CustomerID_CUS0x5344,0.0
CustomerID_CUS0x5342,0.0
CustomerID_CUS0x533e,0.0
CustomerID_CUS0x533c,0.0
CustomerID_CUS0x5387,0.0
CustomerID_CUS0x5391,0.0
CustomerID_CUS0x5392,0.0
CustomerID_CUS0x5395,0.0
CustomerID_CUS0x541,0.0
CustomerID_CUS0x540e,0.0
CustomerID_CUS0x5407,0.0
CustomerID_CUS0x53fc,0.0
CustomerID_CUS0x53fa,0.0
CustomerID_CUS0x53f6,0.0
CustomerID_CUS0x53f4,0.0
CustomerID_CUS0x53f3,0.0
CustomerID_CUS0x53f0,0.0
CustomerID_CUS0x53eb,0.0
CustomerID_CUS0x53e9,0.0
CustomerID_CUS0x53e8,0.0
CustomerID_CUS0x53e2,0.0
CustomerID_CUS0x53e0,0.0
CustomerID_CUS0x53d6,0.0
CustomerID_CUS0x53d1,0.0
CustomerID_CUS0x53cc,0.0
CustomerID_CUS0x53c0,0.0
CustomerID_CUS0x53c,0.0
CustomerID_CUS0x53bf,0.0
CustomerID_CUS0x53bc,0.0
CustomerID_CUS0x53ad,0.0
CustomerID_CUS0x53aa,0.0
CustomerID_CUS0x5505,0.0
CustomerID_CUS0x550b,0.0
CustomerID_CUS0x56bd,0.0
CustomerID_CUS0x5624,0.0
CustomerID_CUS0x563d,0.0
CustomerID_CUS0x563c,0.0
CustomerID_CUS0x563b,0.0
CustomerID_CUS0x5634,0.0
CustomerID_CUS0x5632,0.0
CustomerID_CUS0x562f,0.0
CustomerID_CUS0x562b,0.0
CustomerID_CUS0x562a,0.0
CustomerID_CUS0x5629,0.0
CustomerID_CUS0x5628,0.0
CustomerID_CUS0x5627,0.0
CustomerID_CUS0x560e,0.0
CustomerID_CUS0x55ed,0.0
CustomerID_CUS0x560d,0.0
CustomerID_CUS0x5607,0.0
CustomerID_CUS0x5606,0.0
CustomerID_CUS0x5604,0.0
CustomerID_CUS0x5602,0.0
CustomerID_CUS0x55fd,0.0
CustomerID_CUS0x55fb,0.0
CustomerID_CUS0x55f6,0.0
CustomerID_CUS0x55f5,0.0
CustomerID_CUS0x55f4,0.0
CustomerID_CUS0x55f0,0.0
CustomerID_CUS0x5640,0.0
CustomerID_CUS0x5641,0.0
CustomerID_CUS0x5647,0.0
CustomerID_CUS0x5648,0.0
CustomerID_CUS0x56b9,0.0
CustomerID_CUS0x56b2,0.0
CustomerID_CUS0x56ad,0.0
CustomerID_CUS0x56ab,0.0
CustomerID_CUS0x56a9,0.0
CustomerID_CUS0x56a5,0.0
CustomerID_CUS0x56a4,0.0
CustomerID_CUS0x56a,0.0
CustomerID_CUS0x569d,0.0
CustomerID_CUS0x569b,0.0
CustomerID_CUS0x569a,0.0
CustomerID_CUS0x5698,0.0
CustomerID_CUS0x568f,0.0
CustomerID_CUS0x5684,0.0
CustomerID_CUS0x567b,0.0
CustomerID_CUS0x5672,0.0
CustomerID_CUS0x566f,0.0
CustomerID_CUS0x566d,0.0
CustomerID_CUS0x5665,0.0
CustomerID_CUS0x565d,0.0
CustomerID_CUS0x5654,0.0
CustomerID_CUS0x564e,0.0
CustomerID_CUS0x564a,0.0
CustomerID_CUS0x55f,0.0
CustomerID_CUS0x55eb,0.0
CustomerID_CUS0x5510,0.0
CustomerID_CUS0x553e,0.0
CustomerID_CUS0x557,0.0
CustomerID_CUS0x556e,0.0
CustomerID_CUS0x5569,0.0
CustomerID_CUS0x5563,0.0
CustomerID_CUS0x556,0.0
CustomerID_CUS0x5558,0.0
CustomerID_CUS0x5554,0.0
CustomerID_CUS0x554b,0.0
CustomerID_CUS0x5548,0.0
CustomerID_CUS0x5543,0.0
CustomerID_CUS0x554,0.0
CustomerID_CUS0x553d,0.0
CustomerID_CUS0x55e6,0.0
CustomerID_CUS0x5537,0.0
CustomerID_CUS0x5536,0.0
CustomerID_CUS0x5534,0.0
CustomerID_CUS0x553,0.0
CustomerID_CUS0x552f,0.0
CustomerID_CUS0x5528,0.0
CustomerID_CUS0x5525,0.0
CustomerID_CUS0x5523,0.0
CustomerID_CUS0x5522,0.0
CustomerID_CUS0x552,0.0
CustomerID_CUS0x5513,0.0
CustomerID_CUS0x5572,0.0
CustomerID_CUS0x5578,0.0
CustomerID_CUS0x557f,0.0
CustomerID_CUS0x5585,0.0
CustomerID_CUS0x55e4,0.0
CustomerID_CUS0x55e3,0.0
CustomerID_CUS0x55de,0.0
CustomerID_CUS0x55da,0.0
CustomerID_CUS0x55d9,0.0
CustomerID_CUS0x55d3,0.0
CustomerID_CUS0x55cd,0.0
CustomerID_CUS0x55c7,0.0
CustomerID_CUS0x55c6,0.0
CustomerID_CUS0x55c5,0.0
CustomerID_CUS0x55bd,0.0
CustomerID_CUS0x55b5,0.0
CustomerID_CUS0x55b3,0.0
CustomerID_CUS0x55b,0.0
CustomerID_CUS0x55a1,0.0
CustomerID_CUS0x559e,0.0
CustomerID_CUS0x559c,0.0
CustomerID_CUS0x5597,0.0
CustomerID_CUS0x5591,0.0
CustomerID_CUS0x558f,0.0
CustomerID_CUS0x558e,0.0
CustomerID_CUS0x558d,0.0
CustomerID_CUS0x5587,0.0
ID_0xe5c5,0.0
ID_0xddd1,0.0
ID_0xe5c2,0.0
ID_0x9bad,0.0
ID_0x9bc3,0.0
ID_0x9bc2,0.0
ID_0x9bc1,0.0
ID_0x9bc0,0.0
ID_0x9bbe,0.0
ID_0x9bb8,0.0
ID_0x9bb7,0.0
ID_0x9bb6,0.0
ID_0x9bb5,0.0
ID_0x9bb4,0.0
ID_0x9bb3,0.0
ID_0x9bb2,0.0
ID_0x9bab,0.0
ID_0x9b92,0.0
ID_0x9ba9,0.0
ID_0x9ba7,0.0
ID_0x9ba6,0.0
ID_0x9ba1,0.0
ID_0x9ba0,0.0
ID_0x9b9f,0.0
ID_0x9b9e,0.0
ID_0x9b9d,0.0
ID_0x9b9c,0.0
ID_0x9b9b,0.0
ID_0x9b95,0.0
ID_0x9b94,0.0
ID_0x9bc5,0.0
ID_0x9bca,0.0
ID_0x9bcb,0.0
ID_0x9bcc,0.0
ID_0x9bfb,0.0
ID_0x9bf5,0.0
ID_0x9bf4,0.0
ID_0x9bf3,0.0
ID_0x9bf2,0.0
ID_0x9bf1,0.0
ID_0x9bee,0.0
ID_0x9be9,0.0
ID_0x9be8,0.0
ID_0x9be7,0.0
ID_0x9be5,0.0
ID_0x9be4,0.0
ID_0x9be3,0.0
ID_0x9be2,0.0
ID_0x9bdd,0.0
ID_0x9bdc,0.0
ID_0x9bdb,0.0
ID_0x9bd9,0.0
ID_0x9bd8,0.0
ID_0x9bd7,0.0
ID_0x9bd6,0.0
ID_0x9bd1,0.0
ID_0x9bd0,0.0
ID_0x9bcf,0.0
ID_0x9bcd,0.0
ID_0x9b93,0.0
ID_0x9b91,0.0
ID_0x9b27,0.0
ID_0x9b3f,0.0
ID_0x9b58,0.0
ID_0x9b57,0.0
ID_0x9b55,0.0
ID_0x9b54,0.0
ID_0x9b53,0.0
ID_0x9b52,0.0
ID_0x9b4d,0.0
ID_0x9b4a,0.0
ID_0x9b48,0.0
ID_0x9b47,0.0
ID_0x9b41,0.0
ID_0x9b40,0.0
ID_0x9b3e,0.0
ID_0x9b90,0.0
ID_0x9b3d,0.0
ID_0x9b3c,0.0
ID_0x9b3b,0.0
ID_0x9b3a,0.0
ID_0x9b35,0.0
ID_0x9b34,0.0
ID_0x9b33,0.0
ID_0x9b32,0.0
ID_0x9b31,0.0
ID_0x9b30,0.0
ID_0x9b2f,0.0
ID_0x9b2e,0.0
ID_0x9b60,0.0
ID_0x9b61,0.0
ID_0x9b62,0.0
ID_0x9b64,0.0
ID_0x9b8f,0.0
ID_0x9b8e,0.0
ID_0x9b89,0.0
ID_0x9b88,0.0
ID_0x9b87,0.0
ID_0x9b86,0.0
ID_0x9b85,0.0
ID_0x9b84,0.0
ID_0x9b83,0.0
ID_0x9b82,0.0
ID_0x9b7d,0.0
ID_0x9b7c,0.0
ID_0x9b7a,0.0
ID_0x9b79,0.0
ID_0x9b78,0.0
ID_0x9b77,0.0
ID_0x9b76,0.0
ID_0x9b71,0.0
ID_0x9b6f,0.0
ID_0x9b6e,0.0
ID_0x9b6d,0.0
ID_0x9b6c,0.0
ID_0x9b6b,0.0
ID_0x9b6a,0.0
ID_0x9b65,0.0
ID_0x9bfc,0.0
ID_0x9bfd,0.0
ID_0x9c00,0.0
ID_0x9c8b,0.0
ID_0x9c9d,0.0
ID_0x9c9b,0.0
ID_0x9c9a,0.0
ID_0x9c99,0.0
ID_0x9c98,0.0
ID_0x9c97,0.0
ID_0x9c96,0.0
ID_0x9c91,0.0
ID_0x9c90,0.0
ID_0x9c8f,0.0
ID_0x9c8d,0.0
ID_0x9c8c,0.0
ID_0x9c8a,0.0
ID_0x9c01,0.0
ID_0x9c85,0.0
ID_0x9c84,0.0
ID_0x9c83,0.0
ID_0x9c81,0.0
ID_0x9c80,0.0
ID_0x9c7e,0.0
ID_0x9c79,0.0
ID_0x9c78,0.0
ID_0x9c77,0.0
ID_0x9c75,0.0
ID_0x9c74,0.0
ID_0x9c72,0.0
ID_0x9ca2,0.0
ID_0x9ca3,0.0
ID_0x9ca4,0.0
ID_0x9ca6,0.0
ID_0x9cd7,0.0
ID_0x9cd6,0.0
ID_0x9cd5,0.0
ID_0x9cd3,0.0
ID_0x9ccd,0.0
ID_0x9ccb,0.0
ID_0x9cca,0.0
ID_0x9cc9,0.0
ID_0x9cc8,0.0
ID_0x9cc7,0.0
ID_0x9cc6,0.0
ID_0x9cc1,0.0
ID_0x9cbf,0.0
ID_0x9cbe,0.0
ID_0x9cbd,0.0
ID_0x9cbc,0.0
ID_0x9cbb,0.0
ID_0x9cba,0.0
ID_0x9cb2,0.0
ID_0x9cb1,0.0
ID_0x9caf,0.0
ID_0x9cae,0.0
ID_0x9ca9,0.0
ID_0x9ca8,0.0
ID_0x9ca7,0.0
ID_0x9c6d,0.0
ID_0x9c6b,0.0
ID_0x9c6a,0.0
ID_0x9c2e,0.0
ID_0x9c2c,0.0
ID_0x9c2b,0.0
ID_0x9c2a,0.0
ID_0x9c25,0.0
ID_0x9c24,0.0
ID_0x9c23,0.0
ID_0x9c22,0.0
ID_0x9c21,0.0
ID_0x9c20,0.0
ID_0x9c1f,0.0
ID_0x9c1e,0.0
ID_0x9c19,0.0
ID_0x9c17,0.0
ID_0x9c15,0.0
ID_0x9c14,0.0
ID_0x9c13,0.0
ID_0x9c12,0.0
ID_0x9c0d,0.0
ID_0x9c0c,0.0
ID_0x9c0b,0.0
ID_0x9c0a,0.0
ID_0x9c09,0.0
ID_0x9c08,0.0
ID_0x9c07,0.0
ID_0x9c06,0.0
ID_0x9c2d,0.0
ID_0x9c36,0.0
ID_0x9c69,0.0
ID_0x9c37,0.0
ID_0x9c68,0.0
ID_0x9c67,0.0
ID_0x9c66,0.0
ID_0x9c61,0.0
ID_0x9c60,0.0
ID_0x9c5f,0.0
ID_0x9c5e,0.0
ID_0x9c5d,0.0
ID_0x9c5c,0.0
ID_0x9c5b,0.0
ID_0x9c54,0.0
ID_0x9c52,0.0
ID_0x9c51,0.0
ID_0x9c50,0.0
ID_0x9c4f,0.0
ID_0x9c48,0.0
ID_0x9c47,0.0
ID_0x9c44,0.0
ID_0x9c43,0.0
ID_0x9c42,0.0
ID_0x9c3d,0.0
ID_0x9c3c,0.0
ID_0x9c3b,0.0
ID_0x9c39,0.0
ID_0x9c38,0.0
ID_0x9b28,0.0
ID_0x9b26,0.0
ID_0xa044,0.0
ID_0x99f7,0.0
ID_0x9a0e,0.0
ID_0x9a09,0.0
ID_0x9a08,0.0
ID_0x9a06,0.0
ID_0x9a05,0.0
ID_0x9a04,0.0
ID_0x9a03,0.0
ID_0x99fd,0.0
ID_0x99fc,0.0
ID_0x99fb,0.0
ID_0x99fa,0.0
ID_0x99f8,0.0
ID_0x99f6,0.0
ID_0x99d9,0.0
ID_0x99f0,0.0
ID_0x99ef,0.0
ID_0x99ed,0.0
ID_0x99ec,0.0
ID_0x99eb,0.0
ID_0x99ea,0.0
ID_0x99e5,0.0
ID_0x99e4,0.0
ID_0x99e3,0.0
ID_0x99e2,0.0
ID_0x99e0,0.0
ID_0x99df,0.0
ID_0x9a0f,0.0
ID_0x9a11,0.0
ID_0x9a12,0.0
ID_0x9a14,0.0
ID_0x9a45,0.0
ID_0x9a44,0.0
ID_0x9a43,0.0
ID_0x9a42,0.0
ID_0x9a40,0.0
ID_0x9a3f,0.0
ID_0x9a3e,0.0
ID_0x9a39,0.0
ID_0x9a37,0.0
ID_0x9a34,0.0
ID_0x9a33,0.0
ID_0x9a32,0.0
ID_0x9a2d,0.0
ID_0x9a2a,0.0
ID_0x9a29,0.0
ID_0x9a28,0.0
ID_0x9a27,0.0
ID_0x9a26,0.0
ID_0x9a21,0.0
ID_0x9a20,0.0
ID_0x9a1f,0.0
ID_0x9a1d,0.0
ID_0x9a1b,0.0
ID_0x9a1a,0.0
ID_0x9a15,0.0
ID_0x99de,0.0
ID_0x99d8,0.0
ID_0x9b24,0.0
ID_0x998e,0.0
ID_0x99a2,0.0
ID_0x999d,0.0
ID_0x999c,0.0
ID_0x999b,0.0
ID_0x999a,0.0
ID_0x9999,0.0
ID_0x9998,0.0
ID_0x9997,0.0
ID_0x9996,0.0
ID_0x9991,0.0
ID_0x9990,0.0
ID_0x998f,0.0
ID_0x998d,0.0
ID_0x99d7,0.0
ID_0x998c,0.0
ID_0x998b,0.0
ID_0x998a,0.0
ID_0x9983,0.0
ID_0x9981,0.0
ID_0x9980,0.0
ID_0x997f,0.0
ID_0x9979,0.0
ID_0x9978,0.0
ID_0x9977,0.0
ID_0x9975,0.0
ID_0x9974,0.0
ID_0x99a3,0.0
ID_0x99a4,0.0
ID_0x99a6,0.0
ID_0x99a7,0.0
ID_0x99d6,0.0
ID_0x99d4,0.0
ID_0x99d3,0.0
ID_0x99d2,0.0
ID_0x99cd,0.0
ID_0x99cc,0.0
ID_0x99cb,0.0
ID_0x99ca,0.0
ID_0x99c8,0.0
ID_0x99c7,0.0
ID_0x99c6,0.0
ID_0x99c1,0.0
ID_0x99c0,0.0
ID_0x99bf,0.0
ID_0x99be,0.0
ID_0x99bd,0.0
ID_0x99ba,0.0
ID_0x99b4,0.0
ID_0x99b3,0.0
ID_0x99b2,0.0
ID_0x99b1,0.0
ID_0x99b0,0.0
ID_0x99af,0.0
ID_0x99ae,0.0
ID_0x99a8,0.0
ID_0x9a4b,0.0
ID_0x9a4c,0.0
ID_0x9a4d,0.0
ID_0x9ad4,0.0
ID_0x9aeb,0.0
ID_0x9aea,0.0
ID_0x9ae9,0.0
ID_0x9ae8,0.0
ID_0x9ae7,0.0
ID_0x9adf,0.0
ID_0x9ade,0.0
ID_0x9add,0.0
ID_0x9adc,0.0
ID_0x9adb,0.0
ID_0x9ada,0.0
ID_0x9ad5,0.0
ID_0x9ad3,0.0
ID_0x9a4e,0.0
ID_0x9ad2,0.0
ID_0x9ad0,0.0
ID_0x9acf,0.0
ID_0x9ac9,0.0
ID_0x9ac8,0.0
ID_0x9ac7,0.0
ID_0x9ac6,0.0
ID_0x9ac5,0.0
ID_0x9ac4,0.0
ID_0x9ac2,0.0
ID_0x9abd,0.0
ID_0x9abb,0.0
ID_0x9aec,0.0
ID_0x9aed,0.0
ID_0x9af2,0.0
ID_0x9af3,0.0
ID_0x9b23,0.0
ID_0x9b22,0.0
ID_0x9b1d,0.0
ID_0x9b1c,0.0
ID_0x9b1b,0.0
ID_0x9b19,0.0
ID_0x9b18,0.0
ID_0x9b11,0.0
ID_0x9b0f,0.0
ID_0x9b0e,0.0
ID_0x9b0d,0.0
ID_0x9b0c,0.0
ID_0x9b0a,0.0
ID_0x9b05,0.0
ID_0x9b04,0.0
ID_0x9b03,0.0
ID_0x9b01,0.0
ID_0x9b00,0.0
ID_0x9aff,0.0
ID_0x9afe,0.0
ID_0x9af9,0.0
ID_0x9af8,0.0
ID_0x9af7,0.0
ID_0x9af6,0.0
ID_0x9af4,0.0
ID_0x9ab9,0.0
ID_0x9ab8,0.0
ID_0x9ab7,0.0
ID_0x9a7e,0.0
ID_0x9a7c,0.0
ID_0x9a7b,0.0
ID_0x9a7a,0.0
ID_0x9a75,0.0
ID_0x9a72,0.0
ID_0x9a71,0.0
ID_0x9a70,0.0
ID_0x9a6f,0.0
ID_0x9a6e,0.0
ID_0x9a69,0.0
ID_0x9a67,0.0
ID_0x9a66,0.0
ID_0x9a65,0.0
ID_0x9a64,0.0
ID_0x9a63,0.0
ID_0x9a62,0.0
ID_0x9a5d,0.0
ID_0x9a5c,0.0
ID_0x9a5b,0.0
ID_0x9a5a,0.0
ID_0x9a59,0.0
ID_0x9a57,0.0
ID_0x9a56,0.0
ID_0x9a51,0.0
ID_0x9a50,0.0
ID_0x9a7d,0.0
ID_0x9a7f,0.0
ID_0x9ab6,0.0
ID_0x9a80,0.0
ID_0x9ab1,0.0
ID_0x9aaf,0.0
ID_0x9aae,0.0
ID_0x9aad,0.0
ID_0x9aac,0.0
ID_0x9aab,0.0
ID_0x9aaa,0.0
ID_0x9aa2,0.0
ID_0x9aa1,0.0
ID_0x9aa0,0.0
ID_0x9a9f,0.0
ID_0x9a9e,0.0
ID_0x9a99,0.0
ID_0x9a98,0.0
ID_0x9a97,0.0
ID_0x9a96,0.0
ID_0x9a95,0.0
ID_0x9a94,0.0
ID_0x9a93,0.0
ID_0x9a92,0.0
ID_0x9a8d,0.0
ID_0x9a8c,0.0
ID_0x9a8b,0.0
ID_0x9a8a,0.0
ID_0x9a87,0.0
ID_0x9cd8,0.0
ID_0x9cd9,0.0
ID_0x9cde,0.0
ID_0x9f17,0.0
ID_0x9f2d,0.0
ID_0x9f2c,0.0
ID_0x9f2b,0.0
ID_0x9f2a,0.0
ID_0x9f25,0.0
ID_0x9f24,0.0
ID_0x9f23,0.0
ID_0x9f21,0.0
ID_0x9f20,0.0
ID_0x9f1f,0.0
ID_0x9f19,0.0
ID_0x9f18,0.0
ID_0x9f15,0.0
ID_0x9efb,0.0
ID_0x9f14,0.0
ID_0x9f12,0.0
ID_0x9f0d,0.0
ID_0x9f0c,0.0
ID_0x9f0a,0.0
ID_0x9f09,0.0
ID_0x9f08,0.0
ID_0x9f07,0.0
ID_0x9f06,0.0
ID_0x9f01,0.0
ID_0x9f00,0.0
ID_0x9efd,0.0
ID_0x9f2e,0.0
ID_0x9f2f,0.0
ID_0x9f30,0.0
ID_0x9f31,0.0
ID_0x9f69,0.0
ID_0x9f67,0.0
ID_0x9f61,0.0
ID_0x9f60,0.0
ID_0x9f5f,0.0
ID_0x9f5e,0.0
ID_0x9f5d,0.0
ID_0x9f5c,0.0
ID_0x9f5b,0.0
ID_0x9f5a,0.0
ID_0x9f54,0.0
ID_0x9f51,0.0
ID_0x9f50,0.0
ID_0x9f4f,0.0
ID_0x9f4e,0.0
ID_0x9f47,0.0
ID_0x9f46,0.0
ID_0x9f43,0.0
ID_0x9f3c,0.0
ID_0x9f3b,0.0
ID_0x9f3a,0.0
ID_0x9f39,0.0
ID_0x9f38,0.0
ID_0x9f37,0.0
ID_0x9f36,0.0
ID_0x9efc,0.0
ID_0x9efa,0.0
ID_0x9cdf,0.0
ID_0x9ea1,0.0
ID_0x9ebe,0.0
ID_0x9eb8,0.0
ID_0x9eb7,0.0
ID_0x9eb4,0.0
ID_0x9eb2,0.0
ID_0x9ead,0.0
ID_0x9eac,0.0
ID_0x9eab,0.0
ID_0x9eaa,0.0
ID_0x9ea9,0.0
ID_0x9ea7,0.0
ID_0x9ea6,0.0
ID_0x9ea0,0.0
ID_0x9ef4,0.0
ID_0x9e9f,0.0
ID_0x9e9c,0.0
ID_0x9e9a,0.0
ID_0x9e93,0.0
ID_0x9e92,0.0
ID_0x9e91,0.0
ID_0x9e90,0.0
ID_0x9e8f,0.0
ID_0x9e8e,0.0
ID_0x9e89,0.0
ID_0x9e88,0.0
ID_0x9e87,0.0
ID_0x9ebf,0.0
ID_0x9ec0,0.0
ID_0x9ec1,0.0
ID_0x9ec3,0.0
ID_0x9ef3,0.0
ID_0x9ef2,0.0
ID_0x9ef1,0.0
ID_0x9ef0,0.0
ID_0x9eee,0.0
ID_0x9ee9,0.0
ID_0x9ee8,0.0
ID_0x9ee7,0.0
ID_0x9ee5,0.0
ID_0x9ee2,0.0
ID_0x9edd,0.0
ID_0x9edc,0.0
ID_0x9edb,0.0
ID_0x9eda,0.0
ID_0x9ed8,0.0
ID_0x9ed6,0.0
ID_0x9ed1,0.0
ID_0x9ed0,0.0
ID_0x9ecf,0.0
ID_0x9ece,0.0
ID_0x9ecd,0.0
ID_0x9ecb,0.0
